title,artist,album,cover,file,collection_id
Demons,Imagine Dragons,Night Visions,night_visions.jpeg,demons.mp3,imagine_dragons
Radioactive,Imagine Dragons,Night Visions,night_visions.jpeg,radioactive.mp3,imagine_dragons
Believer,Imagine Dragons,Evolve,evolve.jpeg,believer.mp3,imagine_dragons
Thunder,Imagine Dragons,Evolve,evolve.jpeg,thunder.mp3,imagine_dragons
Listen To Your Heart,Roxette,Look Sharp!,look_sharp.jpeg,listen_to_your_heart.mp3,roxette
Spending My Time,Roxette,Joyride (Deluxe Version),joyride_deluxe_version.jpeg,spending_my_time.mp3,roxette
Xote Dos Milagres,Falamansa,Deixa Entrar...,deixa_entrar.jpeg,xote_dos_milagres.mp3,falamansa
Rindo A Toa,Falamansa,Deixa Entrar...,deixa_entrar.jpeg,rindo_a_toa.mp3,falamansa
Your Love,The Outfield,Super Hits,super_hits.jpeg,your_love.mp3,the_outfield
Stay with Me,Miki Matsubara,Miki Matsubara Best Collection,miki_matsubara_best_collection.jpeg,stay_with_me.mp3,miki_matsubara
What Do You Mean?,Justin Bieber,Purpose,purpose_deluxe.jpeg,what_do_you_mean.mp3,justin_bieber
Sorry,Justin Bieber,Purpose,purpose_deluxe.jpeg,sorry.mp3,justin_bieber
Baby,"Justin Bieber, Ludacris",My World 2.0,my_world_20.jpeg,baby.mp3,justin_bieber
Peaches,"Justin Bieber, Daniel Caesar, Giveon",Justice,justice.jpeg,peaches.mp3,justin_bieber
Yummy,Justin Bieber,Changes,changes.jpeg,yummy.mp3,justin_bieber
Intentions,"Justin Bieber, Quavo",Intentions,intentions.jpeg,intentions.mp3,justin_bieber
Stay,"The Kid LAROI, Justin Bieber",F*ck Love 3: Over You,fck_love_3_over_you.jpeg,stay.mp3,justin_bieber
Somebody to Love,Justin Bieber,My World 2.0,my_world_20.jpeg,somebody_to_love.mp3,justin_bieber
Never Say Never,"Justin Bieber, Jaden",Never Say Never: The Remixes,never_say_never__the_remixes.jpeg,never_say_never.mp3,justin_bieber
One Time,Justin Bieber,My World,my_world.jpeg,one_time.mp3,justin_bieber
Sweater Weather,The Neighbourhood,I Love You,i_love_you.jpeg,sweater_weather.mp3,the_neighbourhood
Maus Bocados,Cristiano Araújo,Continua,continua.jpeg,maus_bocados.mp3,cristiano_araujo
É Com Ela Que Eu Estou,Cristiano Araújo,In The Cities - Ao Vivo Em Cuiabá,in_the_cities__ao_vivo_em_cuiaba.jpeg,e_com_ela_que_eu_estou.mp3,cristiano_araujo
Help!,The Beatles,Help! (Remastered),help_remastered.jpeg,help.mp3,the_beatles
Don't Let Me Down,The Beatles,The Beatles 1967 - 1970 (Remastered),the_beatles_1967__1970_remastered.jpeg,dont_let_me_down.mp3,the_beatles
Hey Jude,The Beatles,1 (Remastered),1_remastered.jpeg,hey_jude.mp3,the_beatles
Let It Be,The Beatles,Let It Be (Remastered),let_it_be_remastered.jpeg,let_it_be.mp3,the_beatles
Yesterday,The Beatles,Help! (Remastered),help_remastered.jpeg,yesterday.mp3,the_beatles
Wake Me Up,Avicii,True,true.jpeg,wake_me_up.mp3,avicii
Waiting for Love,Avicii,Stories,stories.jpeg,waiting_for_love.mp3,avicii
The Nights,Avicii,The Days / Nights,the_days__nights.jpeg,the_nights.mp3,avicii
Creep,Radiohead,Pablo Honey,pablo_honey.jpeg,creep.mp3,radiohead
Segunda Opção,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,segunda_opcao.mp3,conde_do_forro
O Telefone Tocou,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,o_telefone_tocou.mp3,conde_do_forro
Babá de Confusão,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,baba_de_confusao.mp3,conde_do_forro
Encontro Com o Passado,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,encontro_com_o_passado.mp3,conde_do_forro
Você Vai Lembrar,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,voce_vai_lembrar.mp3,conde_do_forro
Chegou ao Fim,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,chegou_ao_fim.mp3,conde_do_forro
Chorar Todo Dia,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,chorar_todo_dia.mp3,conde_do_forro
Ligando os Fatos,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,ligando_os_fatos.mp3,conde_do_forro
Vai Embora,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,vai_embora.mp3,conde_do_forro
Perto de Mim,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,perto_de_mim.mp3,conde_do_forro
Trocaria Tudo,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,trocaria_tudo.mp3,conde_do_forro
Planos Impossíveis,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,planos_impossiveis.mp3,conde_do_forro
Quando Amanhecer,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,quando_amanhecer.mp3,conde_do_forro
Me Dói,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,me_doi.mp3,conde_do_forro
Uma Noite Num Motel,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,uma_noite_num_motel.mp3,conde_do_forro
Pagando pra Ver,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,pagando_pra_ver.mp3,conde_do_forro
15 Minutos,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,15_minutos.mp3,conde_do_forro
Tenho Medo,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,tenho_medo.mp3,conde_do_forro
Pessoa Errada,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,pessoa_errada.mp3,conde_do_forro
Destruiu Nosso Amor,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,destruiu_nosso_amor.mp3,conde_do_forro
Mesa de Bar,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,mesa_de_bar.mp3,conde_do_forro
Vê Se Pode,Conde do Forró,Maltratando os Corações,maltratando_os_coracoes.jpeg,ve_se_pode.mp3,conde_do_forro
Candyman,"Zedd, Aloe Blacc",Candyman,candyman.jpeg,candyman.mp3,zedd
Eyes Without A Face,Billy Idol,Rebel Yell,rebel_yell.jpeg,eyes_without_a_face.mp3,billy_idol
Rock With You,Michael Jackson,Off the Wall,off_the_wall.jpeg,rock_with_you.mp3,michael_jackson
Remember the Time,Michael Jackson,Dangerous,dangerous.jpeg,remember_the_time.mp3,michael_jackson
Beat It,Michael Jackson,Thriller,thriller.jpeg,beat_it.mp3,michael_jackson
Don't Stop 'Til You Get Enough,Michael Jackson,Off the Wall,off_the_wall.jpeg,dont_stop_til_you_get_enough.mp3,michael_jackson
Thriller,Michael Jackson,Thriller 25 Super Deluxe Edition,thriller_25_super_deluxe_edition.jpeg,thriller.mp3,michael_jackson
The Girl Is Mine,"Michael Jackson, Paul McCartney",Thriller,thriller.jpeg,the_girl_is_mine.mp3,michael_jackson
Black or White,Michael Jackson,Dangerous,dangerous.jpeg,black_or_white.mp3,michael_jackson
They Dont Care About Us,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",history__past_present_and_future__book_i.jpeg,they_dont_care_about_us.mp3,michael_jackson
Bad,Michael Jackson,Number Ones,number_ones.jpeg,bad.mp3,michael_jackson
Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,thriller_25_super_deluxe_edition.jpeg,billie_jean.mp3,michael_jackson
You Are Not Alone,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",history__past_present_and_future__book_i.jpeg,you_are_not_alone.mp3,michael_jackson
Music And Me,Michael Jackson,Music and Me,music_and_me.jpeg,music_and_me.mp3,michael_jackson
Ben,Michael Jackson,Ben,ben.jpeg,ben.mp3,michael_jackson
Man in the Mirror,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",history__past_present_and_future__book_i.jpeg,man_in_the_mirror.mp3,michael_jackson
Never Gonna Give You Up,Rick Astley,Whenever You Need Somebody,whenever_you_need_somebody.jpeg,never_gonna_give_you_up.mp3,rick_astley
Together Forever,Rick Astley,Whenever You Need Somebody,whenever_you_need_somebody.jpeg,together_forever.mp3,rick_astley
Smells Like Teen Spirit,Nirvana,Nevermind (Remastered),nevermind_remastered.jpeg,smells_like_teen_spirit.mp3,nirvana
Come As You Are,Nirvana,Nevermind (Remastered),nevermind_remastered.jpeg,come_as_you_are.mp3,nirvana
Heathens,Twenty One Pilots,Heathens,heathens.jpeg,heathens.mp3,twenty_one_pilots
Stressed Out,Twenty One Pilots,Blurryface,blurryface.jpeg,stressed_out.mp3,twenty_one_pilots
Chlorine,Twenty One Pilots,Trench,trench.jpeg,chlorine.mp3,twenty_one_pilots
Every Time You Go Away,Paul Young,From Time To Time - The Singles Collection,from_time_to_time__the_singles_collection.jpeg,every_time_you_go_away.mp3,paul_young
You Give Love A Bad Name,Bon Jovi,Slippery When Wet,slippery_when_wet.jpeg,you_give_love_a_bad_name.mp3,bon_jovi
Never Say Goodbye,Bon Jovi,Slippery When Wet,slippery_when_wet.jpeg,never_say_goodbye.mp3,bon_jovi
It's My Life,Bon Jovi,Crush,crush.jpeg,its_my_life.mp3,bon_jovi
I'll Be There For You,Bon Jovi,New Jersey,new_jersey_deluxe_edition.jpeg,ill_be_there_for_you.mp3,bon_jovi
Livin' On A Prayer,Bon Jovi,Slippery When Wet,slippery_when_wet.jpeg,livin_on_a_prayer.mp3,bon_jovi
Always,Bon Jovi,Cross Road,cross_road.jpeg,always.mp3,bon_jovi
Bed Of Roses,Bon Jovi,Keep The Faith,keep_the_faith.jpeg,bed_of_roses.mp3,bon_jovi
Night Fever,Bee Gees,How Can You Mend A Broken Heart,how_can_you_mend_a_broken_heart.jpeg,night_fever.mp3,bee_gees
Stayin Alive,Bee Gees,How Can You Mend A Broken Heart,how_can_you_mend_a_broken_heart.jpeg,stayin_alive.mp3,bee_gees
More Than A Woman,Bee Gees,How Can You Mend A Broken Heart,how_can_you_mend_a_broken_heart.jpeg,more_than_a_woman.mp3,bee_gees
How Deep Is Your Love,Bee Gees,Greatest,greatest.jpeg,how_deep_is_your_love.mp3,bee_gees
Too Much Heaven,Bee Gees,Spirits Having Flown,spirits_having_flown.jpeg,too_much_heaven.mp3,bee_gees
Silêncio,NX Zero,Agora,agora.jpeg,silencio.mp3,nx_zero
Razões E Emoções,NX Zero,NX Zero,nx_zero.jpeg,razoes_e_emocoes.mp3,nx_zero
Cedo Ou Tarde,NX Zero,Agora,agora.jpeg,cedo_ou_tarde.mp3,nx_zero
Tarde Demais,NX Zero,NX Zero,nx_zero.jpeg,tarde_demais.mp3,nx_zero
Rolling in the Deep,Adele,21,21.jpeg,rolling_in_the_deep.mp3,adele
Hello,Adele,25,25.jpeg,hello.mp3,adele
Set Fire to the Rain,Adele,21,21.jpeg,set_fire_to_the_rain.mp3,adele
Easy On Me,Adele,Easy On Me,easy_on_me.jpeg,easy_on_me.mp3,adele
Someone Like You,Adele,21,21.jpeg,someone_like_you.mp3,adele
Don't You Remember,Adele,21,21.jpeg,dont_you_remember.mp3,adele
Skyfall,Adele,Skyfall,skyfall.jpeg,skyfall.mp3,adele
Somebody That I Used To Know,"Gotye, Kimbra",Making Mirrors,making_mirrors.jpeg,somebody_that_i_used_to_know.mp3,gotye
I Wanna Be Yours,Arctic Monkeys,AM,am.jpeg,i_wanna_be_yours.mp3,arctic_monkeys
Do I Wanna Know?,Arctic Monkeys,AM,am.jpeg,do_i_wanna_know.mp3,arctic_monkeys
505,Arctic Monkeys,Favourite Worst Nightmare,favourite_worst_nightmare_standard_version.jpeg,505.mp3,arctic_monkeys
Heroes Tonight,"Janji, Johnning",NoCopyrightSounds,heroes_tonight.jpeg,heroes_tonight.mp3,nocopyrightsounds
Adventure,JJD,Adventure,ncs.jpeg,adventure.mp3,nocopyrightsounds
Why We Lose,"Cartoon, Jéja, Coleman Trapp",Why We Lose,why_we_lose.jpeg,why_we_lose.mp3,nocopyrightsounds
Superhero,"Unknown Brain, Chris Linton",Superhero,superhero.jpeg,superhero.mp3,nocopyrightsounds
Sky High,Elektronomia,Sky High,sky_high.jpeg,sky_high.mp3,nocopyrightsounds
On & On,"Cartoon, Jéja, Daniel Levi",NoCopyrightSounds,on__on.jpeg,on_&_on.mp3,nocopyrightsounds
Shine,Spektrem,NoCopyrightSounds,ncs.jpeg,shine.mp3,nocopyrightsounds
Firefly,Jim Yosef,Firefly,ncs.jpeg,firefly.mp3,nocopyrightsounds
My Heart,"Different Heaven, EH!DE",My Heart,my_heart.jpeg,my_heart.mp3,nocopyrightsounds
Hellcat,Desmeon,Hellcat,ncs.jpeg,hellcat.mp3,nocopyrightsounds
Mortals,Warriyo,Mortals,mortals.jpeg,mortals.mp3,nocopyrightsounds
Symbolism,Electro-Light,NoCopyrightSounds,symbolism.jpeg,symbolism.mp3,nocopyrightsounds
Invisible,"Zeus X Crona, Julius Dreisig",Invisible,invisible.jpeg,invisible.mp3,nocopyrightsounds
Blank,Disfigure,Blank,blank.jpeg,blank.mp3,nocopyrightsounds
Why Do I?,"Bri Tolani, Unknown Brain",Why Do I?,why_do_i.jpeg,why_do_i.mp3,nocopyrightsounds
Forever,"Vanze, Brenton Mattheus",Forever,ncs.jpeg,forever.mp3,nocopyrightsounds
Ark,"Star Party, Zookeepers",Ark,ncs.jpeg,ark.mp3,nocopyrightsounds
Fearless pt.II ,"Lost Sky, Chris Linton",Fearless Pt. II,fearless_pt_ii.jpeg,fearless_ptii.mp3,nocopyrightsounds
Limitless,Elektronomia,Limitless,limitless.jpeg,limitless.mp3,nocopyrightsounds
Feel Good,Syn Cole,Feel Good,feel_good.jpeg,feel_good.mp3,nocopyrightsounds
Link,Jim Yosef,Link,link.jpeg,link.mp3,nocopyrightsounds
Energy,Elektronomia,Energy,ncs.jpeg,energy.mp3,nocopyrightsounds
High,JPB,High,ncs.jpeg,high.mp3,nocopyrightsounds
Pill,"Heuse, Emma Sameth, Zeus X Crona",Pill,pill.jpeg,pill.mp3,nocopyrightsounds
We Are,"Jo Cohen, Whales",NCS: The Best of 2016,ncs_the_best_of_2016.jpeg,we_are.mp3,nocopyrightsounds
Hero,Mariah Carey,Music Box,music_box.jpeg,hero.mp3,mariah_carey
All I Want for Christmas Is You,Mariah Carey,Merry Christmas,merry_christmas.jpeg,all_i_want_for_christmas_is_you.mp3,mariah_carey
Without You,Mariah Carey,Music Box,music_box.jpeg,without_you.mp3,mariah_carey
Greatest Love of All,Whitney Houston,Whitney Houston,whitney_houston.jpeg,greatest_love_of_all.mp3,whitney_houston
I Will Always Love You,Whitney Houston,The Bodyguard - Original Soundtrack Album,the_bodyguard__original_soundtrack_album.jpeg,i_will_always_love_you.mp3,whitney_houston
I Have Nothing,Whitney Houston,The Bodyguard - Original Soundtrack Album,the_bodyguard__original_soundtrack_album.jpeg,i_have_nothing.mp3,whitney_houston
Songbird,Kenny G,Duotones,duotones.jpeg,songbird.mp3,kenny_g
Forever in Love,Kenny G,Breathless,breathless.jpeg,forever_in_love.mp3,kenny_g
Going Home,Kenny G,Greatest Hits,greatest_hits.jpeg,going_home.mp3,kenny_g
"Theme from ""Dying Young""",Kenny G,Greatest Hits,greatest_hits.jpeg,theme_from_dying_young.mp3,kenny_g
Sentimental,Kenny G,Breathless,breathless.jpeg,sentimental.mp3,kenny_g
The Moment,Kenny G,The Moment,the_moment.jpeg,the_moment.mp3,kenny_g
Never Let Me Go,"Alok, Bruno Martini, Zeeba",Never Let Me Go,never_let_me_go.jpeg,never_let_me_go.mp3,alok
Hear Me Now,"Alok, Bruno Martini, Zeeba",Hear Me Now,hear_me_now_feat_zeeba.jpeg,hear_me_now.mp3,alok
One Step Closer,Linkin Park,Hybrid Theory (Bonus Edition),hybrid_theory_bonus_edition.jpeg,one_step_closer.mp3,linkin_park
Papercut,Linkin Park,Hybrid Theory (Bonus Edition),hybrid_theory_bonus_edition.jpeg,papercut.mp3,linkin_park
In the End,Linkin Park,Hybrid Theory (Bonus Edition),hybrid_theory_bonus_edition.jpeg,in_the_end.mp3,linkin_park
Pushing Me Away,Linkin Park,Hybrid Theory (Bonus Edition),hybrid_theory_bonus_edition.jpeg,pushing_me_away.mp3,linkin_park
Faint,Linkin Park,Meteora (Bonus Edition),meteora_bonus_edition.jpeg,faint.mp3,linkin_park
Crawling,Linkin Park,Hybrid Theory (Bonus Edition),hybrid_theory_bonus_edition.jpeg,crawling.mp3,linkin_park
Lying from You,Linkin Park,Meteora (Bonus Edition),meteora_bonus_edition.jpeg,lying_from_you.mp3,linkin_park
From the Inside,Linkin Park,Meteora (Bonus Edition),meteora_bonus_edition.jpeg,from_the_inside.mp3,linkin_park
Runaway,Linkin Park,Hybrid Theory (Bonus Edition),hybrid_theory_bonus_edition.jpeg,runaway.mp3,linkin_park
With You,Linkin Park,Hybrid Theory (Bonus Edition),hybrid_theory_bonus_edition.jpeg,with_you.mp3,linkin_park
Somewhere I Belong,Linkin Park,Meteora (Bonus Edition),meteora_bonus_edition.jpeg,somewhere_i_belong.mp3,linkin_park
Numb,Linkin Park,Meteora,meteora.jpeg,numb.mp3,linkin_park
What I've Done,Linkin Park,Minutes to Midnight,minutes_to_midnight.jpeg,what_ive_done.mp3,linkin_park
Given Up,Linkin Park,Minutes to Midnight,minutes_to_midnight.jpeg,given_up.mp3,linkin_park
Breaking the Habit,Linkin Park,Meteora (Bonus Edition),meteora_bonus_edition.jpeg,breaking_the_habit.mp3,linkin_park
Leave Out All The Rest,Linkin Park,Minutes to Midnight,minutes_to_midnight.jpeg,leave_out_all_the_rest.mp3,linkin_park
Shadow of the Day,Linkin Park,Minutes to Midnight,minutes_to_midnight.jpeg,shadow_of_the_day.mp3,linkin_park
BURN IT DOWN,Linkin Park,LIVING THINGS,living_things.jpeg,burn_it_down.mp3,linkin_park
Lost,Linkin Park,LIVING THINGS,living_things.jpeg,lost.mp3,linkin_park
Waiting for the End,Linkin Park,A Thousand Suns,a_thousand_suns.jpeg,waiting_for_the_end.mp3,linkin_park
One More Light,Linkin Park,One More Light,one_more_light.jpeg,one_more_light.mp3,linkin_park
The Final Countdown,Europe,The Final Countdown (Expanded Edition),the_final_countdown_expanded_edition.jpeg,the_final_countdown.mp3,europe
Carrie,Europe,The Final Countdown (Expanded Edition),the_final_countdown_expanded_edition.jpeg,carrie.mp3,europe
Careless Whisper,George Michael,George Michael Ladies & Gentlemen: The Best of George Michael,ladies_and_gentlemen_the_best_of_george_michael.jpeg,careless_whisper.mp3,george_michael
